fips,state,county,lat,lon,total_population,area_sqmi,population_density_per_sqmi,num_deaths,years_of_potential_life_lost_rate,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,average_number_of_mentally_unhealthy_days,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,num_alcohol_impaired_driving_deaths,num_driving_deaths,percent_driving_deaths_with_alcohol_involvement,num_chlamydia_cases,chlamydia_rate,teen_birth_rate,num_uninsured,percent_uninsured,num_primary_care_physicians,primary_care_physicians_rate,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,num_some_college,population,percent_some_college,num_unemployed_CHR,labor_force,percent_unemployed_CHR,percent_children_in_poverty,eightieth_percentile_income,twentieth_percentile_income,income_ratio,num_single_parent_households_CHR,num_households_CHR,percent_single_parent_households_CHR,num_associations,social_association_rate,annual_average_violent_crimes,violent_crime_rate,num_injury_deaths,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,num_workers_who_drive_alone,percent_long_commute_drives_alone,life_expectancy,num_deaths_2,age_adjusted_death_rate,num_deaths_3,child_mortality_rate,num_deaths_4,infant_mortality_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,num_hiv_cases,hiv_prevalence_rate,num_food_insecure,percent_food_insecure,num_limited_access,percent_limited_access_to_healthy_foods,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_motor_vehicle_deaths,motor_vehicle_mortality_rate,percent_insufficient_sleep,num_uninsured_2,percent_uninsured_2,num_uninsured_3,percent_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,average_grade_performance,average_grade_performance_2,median_household_income,percent_enrolled_in_free_or_reduced_lunch,segregation_index,segregation_index_2,homicide_rate,num_deaths_5,suicide_rate_age_adjusted,num_firearm_fatalities,firearm_fatalities_rate,juvenile_arrest_rate,average_traffic_volume_per_meter_of_major_roadways,num_homeowners,percent_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,population_2,percent_less_than_18_years_of_age,percent_65_and_over,num_black,percent_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,percent_asian,num_native_hawaiian_other_pacific_islander,percent_native_hawaiian_other_pacific_islander,num_hispanic,percent_hispanic,num_non_hispanic_white,percent_non_hispanic_white,num_not_proficient_in_english,percent_not_proficient_in_english,percent_female,num_rural,percent_rural,num_housing_units,num_households_CDC,num_below_poverty,num_unemployed_CDC,per_capita_income,num_no_highschool_diploma,num_age_65_and_older,num_age_17_and_younger,num_disabled,num_single_parent_households_CDC,num_minorities,num_limited_english_abilities,num_multi_unit_housing,num_mobile_homes,num_overcrowding,num_households_with_no_vehicle,num_institutionalized_in_group_quarters,percent_below_poverty,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_single_parent_households_CDC,percent_minorities,percent_limited_english_abilities,percent_multi_unit_housing,percent_mobile_homes,percent_overcrowding,percent_no_vehicle,percent_institutionalized_in_group_quarters,percentile_rank_below_poverty,percentile_rank_unemployed,percentile_rank_per_capita_income,percentile_rank_no_highschool_diploma,percentile_rank_socioeconomic_theme,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_disabled,percentile_rank_single_parent_households,percentile_rank_household_comp_disability_theme,percentile_rank_minorities,percentile_rank_limited_english_abilities,percentile_rank_minority_status_and_language_theme,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_overcrowding,percentile_rank_no_vehicle,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
37099,North Carolina,Jackson,35.28742633717621,-83.1408118509378,41227,490.881120214274,83.9857112084572,594.0,8780.3937793,17.154375979,4.279346987099999,4.4044633531,8.3113952614,17.5268077,28.4,6.9,29.0,99.50584788100001,17.59666038,8.0,35.0,22.857142857,206.0,479.4,17.905828605,5639.0,18.161615511,40.0,93.0817,22.0,50.77665,201.0,463.91396,3117.0,39.0,48.0,92.0,5953,8904,66.85759209300001,802.0,19484.0,4.116197906,21.4,86663.0,17536.0,4.9420050182,2757.0,7049.0,39.11193077,58,13.496846857000001,88.5,214.27274378,188.0,89.189561026,8.4,False,17.102803738,15.47241598,1.9003115265000001,0.5919003115,79.09591939,17963.0,20.9,77.705274296,594.0,394.74711514,17.0,58.856114112,,,13.423622345999998,13.736873994000002,8.2,,,6150,14.7,4566.8611906999995,11.340322293,45.0,35.008285294000004,32.0,10.95312746,31.655209677,5115.0,21.445641692,582.0,7.6568872517,113.09345,,3.0713632831999997,2.8443064451,44502.0,57.35914619,52.306658866999996,45.617355017,,39.0,16.646099367999998,28.0,13.283551642,26.0,94.675445912,10740,64.535512559,2386.0,15.307628152000001,43327,16.606273225,19.680568699000002,914,2.1095390865,3915,9.0359360214,453,1.0455374247,19,0.0438525631,2543,5.869319362100001,35122,81.06261684399999,576,1.4290676325999998,50.947446165,29434.0,73.089816493,26509,16048,8646,959,21903.0,3474,7219,7137,5220,1559,7835,607,1073,4929,306,759,3664,23.1,5.1,13.2,17.5,17.3,12.7,9.7,19.0,1.5,4.0,18.6,1.9,4.7,8.9,0.8609,0.2588,0.6874,0.525,0.6074,0.5237,0.0503,0.2429,0.7074,0.1741,0.5594,0.7017,0.6498,0.6323,0.7466,0.5097,0.2939,0.9163,0.7994,0.6211
37101,North Carolina,Johnston,35.5178308268544,-78.36571146409821,182155,791.244313951114,230.21334471321603,2379.0,6765.098096799999,16.704347488,3.8821100249000002,4.0202548461,8.233664862100001,17.681758712,37.2,8.3,27.4,69.601724322,17.656857211,44.0,163.0,26.993865031,835.0,424.5,24.555085241,23774.0,14.008850548,55.0,27.96023,46.0,22.69644,195.0,96.21315,6414.0,46.0,53.0,91.8,31684,50474,62.772912786999996,3454.0,96136.0,3.5928268287000003,16.7,106140.0,25587.0,4.1482002579,14572.0,49257.0,29.583612481,172,8.7439250056,330.5,184.85167122,609.0,63.57551184,10.4,True,13.294843404000002,10.97512199,2.2303068649,0.427080038,82.635782748,87640.0,48.3,78.085278532,2379.0,356.56744813,97.0,48.326989378,100.0,6.2593890836,11.908046723,12.503853845999998,9.7,,,22700,12.2,2591.5724795,1.5345826452000002,86.0,14.555720483,208.0,15.867917893,33.946012781,20988.0,17.51992988,3076.0,5.8582665168,70.55631,8.560590527,3.2538318301999998,3.0654144182,60296.0,41.21347348,23.654143189000003,23.07527302,3.4329630056,127.0,12.611586582000001,107.0,11.170081719,7.9005524862,62.710833258,48064,71.572802811,6966.0,10.729633566,202675,25.486123103,13.31639324,32092,15.834217342999999,1891,0.9330208462,1832,0.9039102011,225,0.1110151721,28310,13.968175651,136250,67.2258542,4728,2.6434821503,51.010731467,87879.0,52.036973436000004,70272,63219,26272,6811,23171.0,17953,22206,48276,24996,7153,56258,5558,1334,12203,1410,2807,1776,14.6,7.6,15.0,12.2,26.5,13.9,11.3,30.9,3.3,1.9,17.4,2.2,4.4,1.0,0.4285,0.6078,0.5877,0.609,0.5817,0.0965,0.8984,0.3521,0.8691,0.6565,0.7065,0.8551,0.8376,0.3623,0.7122,0.6074,0.2496,0.1573,0.2811,0.6039
37103,North Carolina,Jones,35.021720737207495,-77.35517080576429,10074,471.370413563336,21.371727435851,181.0,8739.317879600001,20.750697096,4.4699620376,4.4330986551,8.2442748092,18.612754764,40.9,7.2,33.1,48.429035753,13.939577218,3.0,13.0,23.076923076999996,61.0,635.6,22.653721683,1149.0,15.558564658,4.0,41.67969,,,4.0,41.50669,4829.0,61.0,53.0,97.5,1155,2260,51.10619469,184.0,4379.0,4.2018725736,28.9,77675.0,13778.0,5.6376106837,759.0,1819.0,41.7262232,7,7.2939460248,,,43.0,87.455255451,9.5,False,15.217391304000001,13.308823529000001,1.4009661836000002,0.7246376812,83.221115001,3713.0,45.0,76.951901997,181.0,432.56569708,,,,,14.162140374000002,14.290934152,29.6,,,1820,18.6,0.1449026465,0.0014271904999999998,13.0,44.705801437,13.0,18.662608746,33.821557234000004,1049.0,18.592697625,111.0,5.9935205184,103.76673000000001,,3.324382561,3.036968763,43302.0,97.38219895299999,19.061983470999998,19.240885417,,,,,,33.333333333,45.434155847,3012,72.80638143600001,589.0,15.59438708,9637,18.522361731,22.600394314000003,2864,29.718792155,97,1.0065373040999999,47,0.4877036422,4,0.041506693,493,5.115699906600001,5988,62.135519351999996,103,1.112070827,51.011725641000005,10153.0,100.0,4863,4141,2285,511,20348.0,1381,2219,1917,2500,370,3789,108,52,1611,61,276,123,22.8,11.5,18.5,22.0,19.0,25.0,8.9,37.6,1.1,1.1,33.1,1.5,6.7,1.2,0.8513,0.9182,0.8013,0.7552,0.8905,0.8574,0.1216,0.9704,0.5909,0.8551,0.787,0.6145,0.7434,0.1885,0.9589,0.3473,0.6297,0.24100000000000002,0.4123,0.8437
37105,North Carolina,Lee,35.4751950927079,-79.17148832186521,59540,255.05140587876,233.443135884154,957.0,10139.27753,18.79597613,4.0560002845,4.045640839,9.875640087799999,16.845355687999998,32.9,7.8,23.5,79.85863892399999,15.580607279,20.0,68.0,29.411764706,327.0,541.1,35.178517852,7510.0,15.026010404,30.0,49.644220000000004,31.0,50.445879999999995,98.0,159.47406,5824.0,45.0,51.0,89.0,8754,14923,58.661127119,1144.0,26420.0,4.3300529902,22.5,94004.0,20920.0,4.493499044,5859.0,14815.0,39.547755653,96,15.886149264,108.0,180.80155355,255.0,84.76829998,10.5,False,15.105386417,12.400568182,2.9039812645999996,0.18735363,83.495551669,26302.0,33.6,76.27154433,957.0,456.46438167,42.0,71.31456515100001,45.0,8.2041932543,12.648413764,12.878449881,11.3,,,8100,13.5,2616.3379655000003,4.5213734585,42.0,23.140750861999997,101.0,24.001844102,33.142287085999996,6774.0,18.997139492,834.0,5.5176976513,110.65547,5.9341375937,3.1118891355000002,3.1161587313,48984.0,64.15224232899999,33.216479187,27.703671815,9.7433228533,43.0,13.601953697,55.0,18.283358819,34.2,97.76725917899999,14489,66.63447387800001,2852.0,13.43318732,61452,23.974809606999997,16.464883161,11747,19.115732604,783,1.2741652020999998,877,1.4271301178,103,0.1676104927,12006,19.537199766,35510,57.784937838000005,2709,4.8165137614999995,51.077263555,24746.0,42.764317561,24234,21349,10673,2677,22389.0,7525,9002,15037,8223,2108,24793,3127,771,3385,621,1414,1021,18.3,9.4,19.0,15.1,25.3,14.1,9.9,41.6,5.6,3.2,14.0,2.9,6.6,1.7,0.6651,0.8007,0.6482,0.7685,0.7727,0.2732,0.8379,0.3709,0.7278,0.6549,0.823,0.9268,0.9198,0.5396,0.61,0.7619,0.6154,0.43200000000000005,0.7335,0.8602
37107,North Carolina,Lenoir,35.238777582146895,-77.6412476761492,58343,399.086619140346,146.191320885862,1078.0,9998.2812544,21.574270165999998,4.5194797858,4.4982958932,10.490130849,19.316118167,33.4,6.5,29.7,53.764181863999994,12.852185138,10.0,51.0,19.607843137,474.0,833.3,38.071895425,6048.0,13.460040505,26.0,45.70786,30.0,53.5944,78.0,139.34543,7515.0,48.0,49.0,84.6,6724,12812,52.48204808,1104.0,27857.0,3.9630972467000003,37.7,76777.0,16428.0,4.6735451668,5903.0,12467.0,47.349001363999996,79,13.888156390999999,434.0,752.81220458,245.0,85.438193314,10.3,False,16.597870954,13.445931125,2.4766456659,2.2593960461,79.107540497,22903.0,26.0,75.13132968,1078.0,491.2400705,32.0,62.231384065,39.0,8.6378737542,14.266280935,14.436683416,17.8,,,11220,19.4,3578.1321844999998,6.0141729297,30.0,17.6298438,64.0,15.80645002,36.763191616,5549.0,16.902738432,559.0,4.3634376708,82.17808000000001,,3.0313865404,2.8745746366000002,40433.0,98.579736077,41.408538524,38.953894969000004,12.348789078,32.0,10.2797346,52.0,18.133820622000002,20.0,76.185700478,13739,59.422170321,3254.0,14.665585000999998,55976,22.520365871,19.808489353,22909,40.926468486,359,0.6413462913,450,0.8039159640000001,102,0.1822209518,4220,7.5389452623,27535,49.190724596,1179,2.1853973197,52.372445334,26776.0,45.005462644,27319,23015,12614,3473,20773.0,7942,10471,13310,13352,2405,29102,1580,832,6318,570,2495,1340,22.1,12.5,19.7,17.9,22.8,23.3,10.4,49.9,2.9,3.0,23.1,2.5,10.8,2.3,0.8287,0.9459,0.7679,0.7934,0.8933,0.5651,0.5358,0.9417,0.7892,0.9529,0.8825,0.8348,0.9096,0.5234,0.8497,0.6729999999999999,0.9226,0.5699,0.9449,0.9825
37109,North Carolina,Lincoln,35.4856721494792,-81.2236496560283,79783,295.861342486748,269.663482661894,1226.0,8018.1795734,15.863118678,3.8317499352999995,4.1039071681,8.2181948681,16.214111018,37.0,8.1,22.7,69.102408484,17.213125197,21.0,65.0,32.307692308,257.0,311.9,22.495627525,8569.0,12.654694745999999,39.0,47.32837,36.0,42.97481,47.0,56.106,5036.0,47.0,55.0,89.9,11167,19331,57.767316745,1454.0,42654.0,3.4088244948,14.6,105408.0,23356.0,4.5131015585,4954.0,17389.0,28.489274829,111,13.47038336,124.0,153.24818172,297.0,72.757560539,10.8,False,12.479581836,10.167246233,2.1398235871,0.7513884352,85.485461475,37521.0,51.0,77.313440622,1226.0,386.02924859,36.0,51.098620337,33.0,6.0120240481,11.724766810999999,12.548224942000001,12.1,,,9470,11.8,3678.0651391,4.6995018707,50.0,20.215006812000002,101.0,17.804949423,30.815292992,7665.0,15.244933272,1002.0,5.4518744219,72.81843,8.2245430809,3.4584825599,3.3730176265,62963.0,39.817966553000005,44.436085342,35.486488194,3.1731593032,53.0,11.839323509000002,44.0,10.778897857999999,17.936507937000002,48.123726587,24475,76.431828118,2982.0,9.6774193548,83770,21.068401576,17.669810195,4525,5.4016951176,387,0.46197922880000003,626,0.7472842306,44,0.052524770199999994,5999,7.1612749194,71232,85.032827981,775,1.0022372522,50.34737973,42696.0,54.553120808,33947,30612,11907,3599,26352.0,8995,12444,17634,12204,2215,11732,1178,579,6915,651,972,739,15.1,8.9,16.1,15.6,22.1,15.4,7.2,14.7,1.6,1.7,20.4,2.1,3.2,0.9,0.4635,0.7561,0.3451,0.6581,0.5775,0.3225,0.4336,0.5005,0.3095,0.1942,0.4779,0.7055,0.6046,0.32,0.7864,0.5759,0.0974,0.1385,0.2178,0.3903
37111,North Carolina,McDowell,35.68171688566721,-82.04931349444809,45013,439.953909269924,102.312990182759,780.0,8858.525528799999,17.239174778,4.1897281913999995,4.4950636853,10.173775671,18.565702742,40.0,8.0,34.3,84.62974486600001,16.035390884,5.0,35.0,14.285714286,177.0,391.9,32.254413762,4534.0,12.8872719,13.0,28.78717,15.0,32.96196,77.0,169.20474,3741.0,45.0,40.0,85.2,6234,10789,57.781073315,712.0,21145.0,3.3672262946,21.4,80775.0,19858.0,4.0676301742000005,3275.0,9210.0,35.55917481,67,14.836466707000001,69.5,157.62317855,205.0,90.830545648,9.2,False,11.547212742000001,8.6809008482,2.7303754266,0.654152446,82.72093151,18207.0,29.6,76.60302588399999,780.0,434.66767574,20.0,54.133059059,23.0,7.250945775499999,12.950226332,13.736653489000002,12.8,,,6090,13.5,979.11835346,2.1760119865000003,43.0,31.677974966999997,40.0,12.672102999000002,33.684242805,4179.0,15.980268441,399.0,4.1832669323000005,105.47828,,3.0366348109,2.7879665058999996,43972.0,82.959048877,45.457437359,35.936633,6.969656649400001,39.0,16.615272935,47.0,20.824564124000002,18.484848485,48.462623985,12902,71.833416848,1440.0,8.578577385900001,45507,20.137561254,20.473773266,1693,3.720306766,379,0.8328389039,511,1.1229041686,24,0.052739139000000004,2849,6.2605752961,39750,87.349199024,502,1.1637341493,50.093392225,31633.0,70.301804605,20922,17581,8814,1917,19233.0,5646,8247,9477,9117,1723,5424,531,297,6440,476,1163,1182,20.0,9.8,17.6,18.3,21.1,20.7,9.8,12.0,1.2,1.4,30.8,2.7,6.6,2.6,0.7526,0.8335,0.8682,0.7268,0.8542,0.6049,0.3069,0.8625,0.7186,0.8329,0.4145,0.6434,0.5317,0.262,0.9452,0.7221,0.6154,0.6227,0.8325,0.8704
37113,North Carolina,Macon,35.1505041235441,-83.42216135114509,33991,515.584442006546,65.9271250849118,569.0,8991.5090252,16.198657248,4.1869712754,4.254176505299999,8.200168208600001,15.914126635,28.8,8.0,26.0,100.0,14.503843695,13.0,35.0,37.142857143,98.0,282.2,33.138401559,3855.0,15.590876001,25.0,71.97973,19.0,53.84724,76.0,215.38897999999998,1471.0,44.0,47.0,91.2,4068,6890,59.042089985,599.0,15316.0,3.9109428049,26.1,86166.0,20030.0,4.3018472292,1798.0,6252.0,28.758797185,51,14.683865024000001,37.5,110.02552592,199.0,115.38305435,8.6,False,13.835031219000001,11.891165603,1.9388761091,0.6243838317,82.19198127,13668.0,26.2,77.446104202,569.0,396.60872132,17.0,65.02945451800001,,,12.817960274,13.238765795,13.6,,,4350,12.7,1083.9043889,3.1952844434,22.0,21.074209957,52.0,21.649076792,30.423606111999998,3448.0,18.807614684,453.0,6.6962305987,82.1879,,3.3548046211,3.0593190993,46426.0,60.054533061,53.153309726,17.98520029,4.9959407981,38.0,18.153258137999998,35.0,20.293502021,15.909090909000001,36.548990311,11422,72.75622651100001,1776.0,11.973302770999998,35285,18.676491427000002,28.499362335,452,1.280997591,290,0.8218789854,366,1.0372679609,20,0.056681309299999996,2541,7.2013603514,31403,88.99815785700001,554,1.6927918844,51.492135468,27141.0,80.010022994,25334,15215,6183,847,25195.0,3105,9071,6448,5732,1031,3499,546,296,3837,290,864,372,18.4,5.8,12.3,26.7,19.0,17.0,6.8,10.3,1.7,1.2,15.1,1.9,5.7,1.1,0.6705,0.3531,0.43200000000000005,0.4664,0.4877,0.9669,0.1191,0.6437,0.2486,0.4562,0.3722,0.7281,0.5571,0.2101,0.6453,0.5088,0.4734,0.1948,0.2585,0.4155
37115,North Carolina,Madison,35.858020223129394,-82.7057734430354,21130,449.61489482641997,46.99577403492721,364.0,7897.6651112,15.711321274000001,4.0440650891,4.2244350944999995,8.7943262411,16.834797645,26.8,7.7,26.6,62.72394529,16.995385296,9.0,23.0,39.130434783000005,53.0,243.7,22.673501577,2025.0,12.606611467,13.0,59.78111,5.0,22.97477,36.0,165.41836999999998,3276.0,40.0,43.0,86.6,2921,4727,61.793949651000005,367.0,10144.0,3.6179022082,23.0,86596.0,18800.0,4.6061702127999995,1112.0,3800.0,29.263157895,19,8.7372390325,6.5,32.944754181,102.0,95.19809603799999,8.8,False,14.047619048,11.327327327,2.4404761905,0.8333333333,78.451972556,9328.0,44.7,77.376603195,364.0,404.67611284,,,,,12.466821962000001,13.211704835,6.8,,,2800,13.1,1327.93974,6.3953946255,,,28.0,18.803430283,29.06351541,1825.0,14.983579639,218.0,5.3379040156999995,45.94955,,3.39295286,3.2131761306,44693.0,50.591327201000006,,19.818212547,,15.0,13.582601376,11.0,10.266461337,15.714285714,26.992206168000003,6133,72.562707052,924.0,11.752734672999999,21763,17.888158802,22.331480035,312,1.4336258788,115,0.5284197951,109,0.5008500666,10,0.045949547400000006,526,2.4169461931,20432,93.884115241,98,0.47924103869999995,50.714515462,18816.0,90.61837796200001,10698,8400,3337,720,22278.0,2618,4208,3888,3135,569,1250,204,62,2600,207,432,1118,16.6,7.2,17.5,19.9,18.4,15.0,6.8,5.9,1.0,0.6,24.3,2.5,5.1,5.3,0.5613,0.5552,0.6549,0.7221,0.6622,0.7469,0.0901,0.4639,0.2483,0.1853,0.2076,0.5912,0.3808,0.0965,0.872,0.6689,0.3626,0.8223,0.6597,0.5301
37117,North Carolina,Martin,35.8432179114206,-77.1092457179021,23510,456.42469471983594,51.5090446945054,466.0,10228.015586,21.712093396999997,4.47792317,4.4862055779,12.5,19.243701566,43.1,7.0,22.9,51.732299531,13.643363174000001,5.0,19.0,26.315789474000002,143.0,627.5,32.79035329,1908.0,10.936604379,10.0,43.88082,7.0,30.87645,21.0,92.62935,7013.0,48.0,49.0,69.5,2991,4787,62.481721328999996,463.0,9295.0,4.981172673500001,30.6,77420.0,16543.0,4.6799250438,2208.0,4764.0,46.347607053000004,34,14.919478695999999,101.0,432.47409437,92.0,79.693008671,8.9,False,14.285714286,12.53634895,1.9543281997,0.3717472119,85.655021834,9160.0,36.1,75.084339935,466.0,484.96717134,12.0,64.116264159,,,14.27603764,14.428715777999999,13.0,,,4450,19.1,335.79345657,1.3703058827,15.0,21.855694136999997,26.0,15.940847195,34.921165697,1744.0,13.432950782,189.0,3.9689206216,61.7529,,2.9222802529000003,2.9138430262,43569.0,84.75964078199999,26.156780378,27.112578125,6.1310950749,17.0,13.870214725,16.0,13.859653682000001,53.75,30.631705333000003,6606,69.749762433,1282.0,14.498982130999998,22671,20.232896652,23.139693882,9459,41.722905915,111,0.48961228,127,0.5601870231,43,0.18966962199999998,943,4.1594989193,11804,52.066516695,114,0.5224325191,52.992810198,19144.0,78.122832075,11561,9416,4721,1384,21149.0,2737,4841,4915,4478,937,11256,122,194,2393,190,594,152,20.2,13.1,16.3,20.6,20.9,19.2,10.0,47.9,0.5,1.7,20.7,2.0,6.3,0.6,0.7599,0.958,0.7405,0.6679,0.8395,0.7943,0.2891,0.7809999999999999,0.738,0.8838,0.872,0.4072,0.6622,0.312,0.7956,0.5396,0.5645,0.0684,0.3655,0.8001
37119,North Carolina,Mecklenburg,35.2464257098574,-80.8326269374,1011774,523.5991755079921,1932.34452483311,9446.0,5894.8821233,15.35144379,3.5280945631,3.7573152060000004,9.3915827544,13.91919475,28.0,7.4,18.6,92.25382437200001,19.232248581,178.0,481.0,37.006237006,8828.0,819.8,21.071593695,120608.0,12.728297370999998,940.0,87.29269000000001,745.0,68.10488000000001,3157.0,288.60016,4196.0,45.0,52.0,85.1,254460,334495,76.072885992,22686.0,611673.0,3.7088444316,17.5,130836.0,28277.0,4.6269406231,89539.0,252069.0,35.521623048,1020,9.4721856697,6038.5,583.79122539,2821.0,53.507257526000004,11.3,False,16.265301638,14.15138878,2.3939711224,0.501544706,77.358160276,542690.0,37.8,80.358177488,9446.0,291.84264369,514.0,50.292016583,593.0,5.851069078099999,11.304559399,11.88356949,8.5,5539.0,635.6,153830,14.9,50082.39968,5.4459411501999995,575.0,17.826290089,627.0,8.6695731169,32.358607523,108688.0,15.682268423,13264.0,4.9722783486,175.42721,5.3048342594,3.2523344482,3.2689735986,64509.0,55.890896166000005,52.33423401899999,46.889767312,6.802918618,541.0,10.224867084,589.0,11.171844978,14.994138335,381.87197045,227899,56.474107041,56014.0,14.217003855,1093901,23.559078929000002,11.202933355,344243,31.469301151999996,8553,0.7818806272,69595,6.3620930962,1126,0.10293436060000001,148351,13.561647718,507637,46.406119018000005,46928,4.7745692734,51.913930054,9798.0,1.0654308045999998,419325,386804,141024,44283,34091.0,69510,101483,248637,88116,40388,521250,44441,85705,6536,9259,25417,15387,14.2,7.9,10.4,10.0,24.6,8.8,10.4,51.5,4.7,20.4,1.6,2.4,6.6,1.5,0.4043,0.6466,0.0697,0.3292,0.3308,0.0283,0.7822,0.0318,0.7879999999999999,0.2216,0.8892,0.9093,0.9366,0.9803,0.0605,0.6495,0.6154,0.3642,0.5702,0.5088
37121,North Carolina,Mitchell,36.013307008649,-82.16364486297091,15263,221.251120964816,68.98496122163,284.0,8934.6499301,15.947190595999999,4.0068555682,4.1346984572,8.457711442799999,15.701850892000001,27.0,,25.5,100.0,15.792456008,0.0,5.0,0.0,33.0,218.9,32.669322709,1584.0,14.16689026,9.0,59.71338000000001,9.0,60.0,12.0,80.0,2077.0,42.0,40.0,84.9,1802,3168,56.881313131000006,270.0,6025.0,4.4813278008,23.9,80298.0,17490.0,4.5910806175,695.0,2661.0,26.118000751999997,28,18.577494692000002,,,90.0,118.80403934,8.5,False,13.862928349,13.017377567,1.0903426791,0.0,83.297924497,6119.0,30.7,76.315052443,284.0,442.07796389,,,,,12.240295265999999,12.893023705,17.0,,,1840,12.1,,,,,14.0,13.151590873,30.652837222,1432.0,16.910722721,167.0,5.8289703316,166.66666999999998,,3.0973431325,3.0223323182999997,43967.0,53.980244043999996,,34.956266209,,20.0,26.46612123,17.0,22.440762986,,33.021872583000004,5109,80.317560132,725.0,11.91062921,15000,18.266666667,24.94,69,0.46,138,0.92,100,0.6666666667,26,0.17333333329999998,870,5.8,13768,91.786666667,126,0.8767657087,50.713333333,12875.0,82.643301881,8751,6422,2688,425,22130.0,2070,3523,2822,3306,360,1053,128,197,1534,70,418,319,18.0,6.6,18.3,23.1,18.5,21.8,5.6,6.9,0.9,2.3,17.5,1.1,6.5,2.1,0.6479,0.4616,0.6667,0.7482,0.6734,0.8892,0.0946,0.9032,0.1175,0.4785,0.2553,0.5508,0.3865,0.4202,0.7147,0.1901,0.5985,0.5333,0.4543,0.5489
37123,North Carolina,Montgomery,35.332475356208704,-79.9054872627857,27475,491.52432869437996,55.89753832324221,424.0,7758.203745999999,19.899421093,4.3582390151,4.2708547029,10.508796957000001,17.544425581,36.5,7.9,38.5,72.825383121,14.688998758,7.0,39.0,17.948717949000002,156.0,568.6,44.262568898999994,3403.0,16.304920703,7.0,25.51485,4.0,14.6676,33.0,121.00766000000002,5059.0,47.0,48.0,89.6,2661,5992,44.409212283,459.0,11588.0,3.9609941319,26.1,80326.0,17980.0,4.4675194661,2201.0,6213.0,35.425720264,24,8.7479496993,63.0,237.36412788,99.0,72.22745080899999,9.7,True,16.187384045,12.316437707,4.0352504638,0.7884972171,87.967479675,10455.0,30.3,77.53318707,424.0,386.21227582,11.0,44.422906066,21.0,9.7902097902,13.685716812999999,13.692964681,14.8,,,3990,14.5,160.45529161,0.5772188345,11.0,13.394379230999998,37.0,19.240169313,33.651058908,3090.0,20.604120824000002,346.0,5.5725559671000005,58.67038,14.443567482,2.989988479,2.8595505033,47757.0,72.32098765399999,36.748662208,32.364207296,5.7200503364,19.0,11.422214412,21.0,15.320974414,13.636363635999999,39.735095316,7564,72.653923735,1159.0,11.959550098,27271,22.027061714000002,20.523633163,4992,18.305159327000002,291,1.0670675809,433,1.5877672253,16,0.0586703825,4209,15.433977485,17204,63.085328737,1037,4.0154888674,51.1715742,21359.0,76.836463055,16012,10781,5821,1030,20007.0,4552,5056,6378,3872,1005,10089,1350,86,4868,438,1080,901,21.9,8.8,23.6,18.4,23.2,14.5,9.3,36.7,5.2,0.5,30.4,4.1,10.0,3.3,0.8223,0.7453,0.8223,0.9134,0.8835,0.6151,0.5976,0.4107,0.6539,0.7026,0.7765,0.9207,0.8978,0.0904,0.943,0.8832,0.8946,0.7039,0.9401,0.9507
